-42.7760642289079,-12.5521292716508
-42.7463811964492,-12.4986980276002
-42.7983328012422,-12.605423994296
-42.3336969515486,-12.324521850831
-38.1422606072742,-12.3037177328396
-30.9691306811843,-12.4913738208431
-22.7518378039924,-12.9743279158393
-14.8513379500531,-14.7462462795602
-7.19689335669073,-15.5549194762732
-0.831200952108195,-16.3571226912979
5.11606358663175,-16.5996725475105
7.8813611127592,-16.6044136961866
7.84278946814072,-16.233628591342
7.86795888591983,-16.4093933796135
7.71483342129119,-16.2199589252426
7.99169926223139,-15.8387200001471
8.05744945282011,-16.2720816295752
8.25293693228507,-16.0057571848408
8.29276179355788,-15.9882282977322
8.13196069924249,-16.2669923074803
8.37026999803564,-16.1786063267731
8.56200133925532,-16.054112074157
8.61475269859245,-16.1414461821525
8.45137551555095,-16.2670476276172
8.44841252686146,-16.1833680177177
8.64671057322169,-16.1433848359289
8.62369419910323,-16.1422770384205
8.7407403164736,-16.1227777733814
8.74864946141857,-16.1588926988131
8.70897960875879,-16.183091181509
8.55746875199512,-16.2565362420312
8.54870544400843,-16.2989068440758
8.56296827723261,-16.434965951809
8.54568352021174,-16.3698890509855
8.61100680917597,-16.015907001069
8.55601830127783,-16.0429126848248
8.215404637039,-15.9699750196546
8.07804881227831,-15.834164089451
7.71713962462112,-15.4437110835595
7.16391912134946,-15.6479189428231
10.1559542935728,-15.2658089329979
16.2376548000203,-15.077530920546
21.3784959031049,-14.9430661403558
26.0590851697305,-14.5594179197867
29.9328800554039,-14.0018477138719
33.0025821687127,-13.8012675002019
35.2899156996731,-13.399017605332
36.080116461359,-13.5783925206462
34.6132848805645,-13.8508509151422
33.8306572774935,-13.8081176076361
32.5934907217016,-13.6006819782448
31.1244141814355,-13.7800352731708
29.8917854642616,-13.4365610101363
28.7009417539372,-13.823458123167
27.6171848014658,-14.1633132649786
26.5017484898954,-13.9436779456539
25.6266689365156,-13.8896651724716
24.4685121621536,-14.0095901584104
23.6852079861969,-13.8188165567201
22.8362491522894,-14.5489573778586
22.1579380964929,-14.4287589395504
21.255669295462,-14.9798213330712
20.3851773724497,-14.9053453671282
19.7770407033796,-15.0643775394363
19.3552414796247,-15.1385748674567
18.8477071068182,-15.2042794669097
18.1141083970928,-15.1309672728422
17.6188574507996,-15.1140719845437
17.4154536019812,-14.8566194897859
16.8277903027552,-14.6088951980055
16.6806805142048,-14.4644494109394
